-5.799907e+07	5.203217e+06
-5.799907e+07	-5.203217e+06
-5.776614e+07	7.351084e+06
-5.776614e+07	-7.351084e+06
-5.753322e+07	8.994158e+06
-5.753322e+07	-8.994158e+06
-5.730029e+07	1.037511e+07
-5.730029e+07	-1.037511e+07
-5.706736e+07	1.158802e+07
-5.706736e+07	-1.158802e+07
-5.683443e+07	1.268121e+07
-5.683443e+07	-1.268121e+07
-5.660150e+07	1.368340e+07
-5.660150e+07	-1.368340e+07
-5.636858e+07	1.461333e+07
-5.636858e+07	-1.461333e+07
-5.613565e+07	1.548402e+07
-5.613565e+07	-1.548402e+07
-5.590272e+07	1.630496e+07
-5.590272e+07	-1.630496e+07
-5.566979e+07	1.708333e+07
-5.566979e+07	-1.708333e+07
-5.543686e+07	1.782470e+07
-5.543686e+07	-1.782470e+07
-5.520394e+07	1.853352e+07
-5.520394e+07	-1.853352e+07
-5.497101e+07	1.921338e+07
-5.497101e+07	-1.921338e+07
-5.473808e+07	1.986727e+07
-5.473808e+07	-1.986727e+07
-5.450515e+07	2.049766e+07
-5.450515e+07	-2.049766e+07
-5.427222e+07	2.110667e+07
-5.427222e+07	-2.110667e+07
-5.403930e+07	2.169609e+07
-5.403930e+07	-2.169609e+07
-5.380637e+07	2.226748e+07
-5.380637e+07	-2.226748e+07
-5.357344e+07	2.282219e+07
-5.357344e+07	-2.282219e+07
-5.334051e+07	2.336141e+07
-5.334051e+07	-2.336141e+07
-5.310758e+07	2.388620e+07
-5.310758e+07	-2.388620e+07
-5.287466e+07	2.439747e+07
-5.287466e+07	-2.439747e+07
-5.264173e+07	2.489607e+07
-5.264173e+07	-2.489607e+07
-5.240880e+07	2.538274e+07
-5.240880e+07	-2.538274e+07
-5.217587e+07	2.585816e+07
-5.217587e+07	-2.585816e+07
-5.194294e+07	2.632293e+07
-5.194294e+07	-2.632293e+07
-5.171002e+07	2.677760e+07
-5.171002e+07	-2.677760e+07
-5.147709e+07	2.722270e+07
-5.147709e+07	-2.722270e+07
-5.124416e+07	2.765867e+07
-5.124416e+07	-2.765867e+07
-5.101123e+07	2.808594e+07
-5.101123e+07	-2.808594e+07
-5.077830e+07	2.850491e+07
-5.077830e+07	-2.850491e+07
-5.054538e+07	2.891593e+07
-5.054538e+07	-2.891593e+07
-5.031245e+07	2.931933e+07
-5.031245e+07	-2.931933e+07
-5.007952e+07	2.971544e+07
-5.007952e+07	-2.971544e+07
-4.984659e+07	3.010454e+07
-4.984659e+07	-3.010454e+07
-4.961366e+07	3.048689e+07
-4.961366e+07	-3.048689e+07
-4.938074e+07	3.086274e+07
-4.938074e+07	-3.086274e+07
-4.914781e+07	3.123234e+07
-4.914781e+07	-3.123234e+07
-4.891488e+07	3.159589e+07
-4.891488e+07	-3.159589e+07
-4.868195e+07	3.195361e+07
-4.868195e+07	-3.195361e+07
-4.844902e+07	3.230569e+07
-4.844902e+07	-3.230569e+07
-4.821610e+07	3.265232e+07
-4.821610e+07	-3.265232e+07
-4.798317e+07	3.299366e+07
-4.798317e+07	-3.299366e+07
-4.775024e+07	3.332987e+07
-4.775024e+07	-3.332987e+07
-4.751731e+07	3.366112e+07
-4.751731e+07	-3.366112e+07
-4.728438e+07	3.398754e+07
-4.728438e+07	-3.398754e+07
-4.705146e+07	3.430927e+07
-4.705146e+07	-3.430927e+07
-4.681853e+07	3.462645e+07
-4.681853e+07	-3.462645e+07
-4.658560e+07	3.493920e+07
-4.658560e+07	-3.493920e+07
-4.635267e+07	3.524763e+07
-4.635267e+07	-3.524763e+07
-4.611974e+07	3.555186e+07
-4.611974e+07	-3.555186e+07
-4.588682e+07	3.585200e+07
-4.588682e+07	-3.585200e+07
-4.565389e+07	3.614814e+07
-4.565389e+07	-3.614814e+07
-4.542096e+07	3.644039e+07
-4.542096e+07	-3.644039e+07
-4.518803e+07	3.672884e+07
-4.518803e+07	-3.672884e+07
-4.495510e+07	3.701357e+07
-4.495510e+07	-3.701357e+07
-4.472218e+07	3.729468e+07
-4.472218e+07	-3.729468e+07
-4.448925e+07	3.757223e+07
-4.448925e+07	-3.757223e+07
-4.425632e+07	3.784632e+07
-4.425632e+07	-3.784632e+07
-4.402339e+07	3.811701e+07
-4.402339e+07	-3.811701e+07
-4.379046e+07	3.838439e+07
-4.379046e+07	-3.838439e+07
-4.355754e+07	3.864850e+07
-4.355754e+07	-3.864850e+07
-4.332461e+07	3.890944e+07
-4.332461e+07	-3.890944e+07
-4.309168e+07	3.916724e+07
-4.309168e+07	-3.916724e+07
-4.285875e+07	3.942199e+07
-4.285875e+07	-3.942199e+07
-4.262582e+07	3.967373e+07
-4.262582e+07	-3.967373e+07
-4.239290e+07	3.992253e+07
-4.239290e+07	-3.992253e+07
-4.215997e+07	4.016843e+07
-4.215997e+07	-4.016843e+07
-4.192704e+07	4.041150e+07
-4.192704e+07	-4.041150e+07
-4.169411e+07	4.065178e+07
-4.169411e+07	-4.065178e+07
-4.146118e+07	4.088931e+07
-4.146118e+07	-4.088931e+07
-4.122826e+07	4.112416e+07
-4.122826e+07	-4.112416e+07
-4.099533e+07	4.135636e+07
-4.099533e+07	-4.135636e+07
-4.076240e+07	4.158597e+07
-4.076240e+07	-4.158597e+07
-4.052947e+07	4.181301e+07
-4.052947e+07	-4.181301e+07
-4.029654e+07	4.203754e+07
-4.029654e+07	-4.203754e+07
-4.006362e+07	4.225958e+07
-4.006362e+07	-4.225958e+07
-3.983069e+07	4.247920e+07
-3.983069e+07	-4.247920e+07
-3.959776e+07	4.269641e+07
-3.959776e+07	-4.269641e+07
-3.936483e+07	4.291126e+07
-3.936483e+07	-4.291126e+07
-3.913190e+07	4.312377e+07
-3.913190e+07	-4.312377e+07
-3.889898e+07	4.333400e+07
-3.889898e+07	-4.333400e+07
-3.866605e+07	4.354196e+07
-3.866605e+07	-4.354196e+07
-3.843312e+07	4.374770e+07
-3.843312e+07	-4.374770e+07
-3.820019e+07	4.395124e+07
-3.820019e+07	-4.395124e+07
-3.796726e+07	4.415261e+07
-3.796726e+07	-4.415261e+07
-3.773434e+07	4.435184e+07
-3.773434e+07	-4.435184e+07
-3.750141e+07	4.454896e+07
-3.750141e+07	-4.454896e+07
-3.726848e+07	4.474401e+07
-3.726848e+07	-4.474401e+07
-3.703555e+07	4.493700e+07
-3.703555e+07	-4.493700e+07
-3.680262e+07	4.512796e+07
-3.680262e+07	-4.512796e+07
-3.656970e+07	4.531692e+07
-3.656970e+07	-4.531692e+07
-3.633677e+07	4.550390e+07
-3.633677e+07	-4.550390e+07
-3.610384e+07	4.568893e+07
-3.610384e+07	-4.568893e+07
-3.587091e+07	4.587203e+07
-3.587091e+07	-4.587203e+07
-3.563798e+07	4.605323e+07
-3.563798e+07	-4.605323e+07
-3.540506e+07	4.623254e+07
-3.540506e+07	-4.623254e+07
-3.517213e+07	4.640999e+07
-3.517213e+07	-4.640999e+07
-3.493920e+07	4.658560e+07
-3.493920e+07	-4.658560e+07
-3.470627e+07	4.675939e+07
-3.470627e+07	-4.675939e+07
-3.447334e+07	4.693138e+07
-3.447334e+07	-4.693138e+07
-3.424042e+07	4.710159e+07
-3.424042e+07	-4.710159e+07
-3.400749e+07	4.727004e+07
-3.400749e+07	-4.727004e+07
-3.377456e+07	4.743675e+07
-3.377456e+07	-4.743675e+07
-3.354163e+07	4.760173e+07
-3.354163e+07	-4.760173e+07
-3.330870e+07	4.776501e+07
-3.330870e+07	-4.776501e+07
-3.307578e+07	4.792660e+07
-3.307578e+07	-4.792660e+07
-3.284285e+07	4.808652e+07
-3.284285e+07	-4.808652e+07
-3.260992e+07	4.824478e+07
-3.260992e+07	-4.824478e+07
-3.237699e+07	4.840141e+07
-3.237699e+07	-4.840141e+07
-3.214406e+07	4.855641e+07
-3.214406e+07	-4.855641e+07
-3.191114e+07	4.870981e+07
-3.191114e+07	-4.870981e+07
-3.167821e+07	4.886161e+07
-3.167821e+07	-4.886161e+07
-3.144528e+07	4.901184e+07
-3.144528e+07	-4.901184e+07
-3.121235e+07	4.916050e+07
-3.121235e+07	-4.916050e+07
-3.097942e+07	4.930762e+07
-3.097942e+07	-4.930762e+07
-3.074650e+07	4.945320e+07
-3.074650e+07	-4.945320e+07
-3.051357e+07	4.959726e+07
-3.051357e+07	-4.959726e+07
-3.028064e+07	4.973981e+07
-3.028064e+07	-4.973981e+07
-3.004771e+07	4.988087e+07
-3.004771e+07	-4.988087e+07
-2.981478e+07	5.002044e+07
-2.981478e+07	-5.002044e+07
-2.958186e+07	5.015854e+07
-2.958186e+07	-5.015854e+07
-2.934893e+07	5.029519e+07
-2.934893e+07	-5.029519e+07
-2.911600e+07	5.043039e+07
-2.911600e+07	-5.043039e+07
-2.888307e+07	5.056416e+07
-2.888307e+07	-5.056416e+07
-2.865014e+07	5.069650e+07
-2.865014e+07	-5.069650e+07
-2.841722e+07	5.082743e+07
-2.841722e+07	-5.082743e+07
-2.818429e+07	5.095696e+07
-2.818429e+07	-5.095696e+07
