300	44	0
300	44	0
300	44	0
300	44	0
300	44	0
300	44	0
300	44	0
300	44	0
300	44	0
300	44	0
300	44	0
300	44	0
300	44	0
300	44	0
300	44	0
300	44	0
300	44	0
300	44	0
300	44	0
300	44	0
300	44	0
300	44	0
300	44	0
300	44	0
300	44	0
300	44	0
300	44	0
300	44	0
300	44	0
300	44	0
300	44	0
300	44	0
300	44	0
300	44	0
300	44	0
300	44	0
300	44	0
300	44	0
300	44	0
300	44	0
300	44	0
300	44	0
300	44	0
300	44	0
300	44	0
300	44	0
300	44	0
300	44	0
300	44	0
300	44	0

600	49	0
600	49	0
600	49	0
600	49	0
600	49	0
600	49	0
600	49	0
600	49	0
600	49	0
600	49	0
600	49	0
600	49	0
600	49	0
600	49	0
600	49	0
600	49	0
600	49	0
600	49	0
600	49	0
600	49	0
600	49	0
600	49	0
600	49	0
600	49	0
600	49	0
600	49	0
600	49	0
600	49	0
600	49	0
600	49	0
600	49	0
600	49	0
600	49	0
600	49	0
600	49	0
600	49	0
600	49	0
600	49	0
600	49	0
600	49	0
600	49	0
600	49	0
600	49	0
600	49	0
600	49	0
600	49	0
600	49	0
600	49	0
600	49	0
600	49	0

900	53	0
900	53	0
900	53	0
900	53	0
900	53	0
900	53	0
900	53	0
900	53	0
900	53	0
900	53	0
900	53	0
900	53	0
900	53	0
900	53	0
900	53	0
900	53	0
900	53	0
900	53	0
900	53	0
900	53	0
900	53	0
900	53	0
900	53	0
900	53	0
900	53	0
900	53	0
900	53	0
900	53	0
900	53	0
900	53	0
900	53	0
900	53	0
900	53	0
900	53	0
900	53	0
900	53	0
900	53	0
900	53	0
900	53	0
900	53	0
900	53	0
900	53	0
900	53	0
900	53	0
900	53	0
900	53	0
900	53	0
900	53	0
900	53	0
900	53	0

1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0
1200	54	0

1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0
1500	60	0

1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0
1800	67	0

2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0
2100	65	0

2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0
2400	68	0

2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0
2700	74	0

3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0
3000	81	0

3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0
3300	85	0

3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0
3600	91	0

3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0
3900	98	0

4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0
4200	101	0

4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0
4500	104	0

4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0
4800	107	0

5100	111	0
5100	111	0
5100	111	0
5100	111	0
5100	111	0
5100	111	0
5100	111	0
5100	111	0
5100	111	0
5100	111	0
5100	111	0
5100	111	0
5100	111	0
5100	111	0
5100	111	0
5100	111	0
5100	111	0
5100	111	0
5100	111	0
5100	111	0
5100	111	0
5100	111	0
